unit_id,property_id,type,amenities,sqft,market_rent
PROP_024_U006,PROP_024,1BD,"['Doorman', 'Gym', 'View', 'Laundry']",752,2141
PROP_024_U007,PROP_024,1BD,"['View', 'Doorman']",842,3553
PROP_024_U008,PROP_024,1BD,"['View', 'Laundry', 'Gym', 'Doorman']",703,2753
PROP_024_U009,PROP_024,Studio,"['Gym', 'View', 'Doorman', 'Laundry']",562,3146
PROP_024_U010,PROP_024,3BD,[],1377,3548
PROP_024_U011,PROP_024,1BD,['Doorman'],752,5894
PROP_024_U012,PROP_024,2BD,"['View', 'Gym', 'Doorman']",976,1679
PROP_024_U013,PROP_024,3BD,"['Gym', 'View']",1367,4263
PROP_024_U014,PROP_024,Studio,"['Doorman', 'Laundry', 'Gym']",523,4042
PROP_024_U015,PROP_024,Studio,"['Laundry', 'Doorman']",518,4260
PROP_024_U016,PROP_024,Studio,['View'],387,4439
PROP_024_U017,PROP_024,2BD,"['View', 'Gym']",989,4734
PROP_024_U018,PROP_024,2BD,"['Laundry', 'Gym']",1028,6851
PROP_024_U019,PROP_024,3BD,"['Gym', 'View']",1467,1864
PROP_024_U020,PROP_024,3BD,"['View', 'Laundry']",1440,3391
PROP_024_U021,PROP_024,2BD,[],905,6148
PROP_024_U022,PROP_024,3BD,"['View', 'Doorman', 'Laundry']",1356,7092
PROP_024_U023,PROP_024,1BD,[],802,2932
PROP_024_U024,PROP_024,3BD,"['View', 'Laundry']",1450,2563
PROP_024_U025,PROP_024,Studio,"['Gym', 'Doorman', 'Laundry', 'View']",512,3500
PROP_024_U026,PROP_024,Studio,"['View', 'Gym']",406,3356
PROP_024_U027,PROP_024,1BD,"['Laundry', 'View']",754,3305
PROP_024_U028,PROP_024,1BD,['Doorman'],751,6575
PROP_024_U029,PROP_024,1BD,"['Gym', 'Doorman']",708,5811
PROP_024_U030,PROP_024,2BD,"['Laundry', 'View', 'Doorman']",990,5947
PROP_024_U031,PROP_024,1BD,[],717,3484
PROP_024_U032,PROP_024,Studio,"['Doorman', 'View', 'Gym', 'Laundry']",480,3490
PROP_024_U033,PROP_024,2BD,"['View', 'Laundry', 'Doorman']",1009,6897
PROP_024_U034,PROP_024,Studio,"['View', 'Laundry']",465,2008
PROP_024_U035,PROP_024,1BD,"['Laundry', 'View', 'Doorman', 'Gym']",764,500
PROP_024_U036,PROP_024,1BD,['Doorman'],703,4679
PROP_024_U037,PROP_024,Studio,"['Doorman', 'Gym', 'Laundry', 'View']",431,3671
PROP_024_U038,PROP_024,1BD,[],724,3734
PROP_024_U039,PROP_024,2BD,"['Doorman', 'Gym']",1108,6151
PROP_024_U040,PROP_024,1BD,['Doorman'],884,3236
PROP_024_U041,PROP_024,1BD,[],740,3031
PROP_024_U042,PROP_024,1BD,['Gym'],696,3651
PROP_024_U043,PROP_024,Studio,['View'],535,1507
PROP_024_U044,PROP_024,1BD,"['Doorman', 'Laundry', 'View', 'Gym']",691,5089
PROP_024_U045,PROP_024,1BD,[],766,5669
PROP_024_U046,PROP_024,Studio,"['Gym', 'View', 'Laundry', 'Doorman']",434,2627
PROP_024_U047,PROP_024,Studio,"['View', 'Laundry', 'Doorman']",453,2871
PROP_024_U048,PROP_024,1BD,[],825,629
PROP_024_U049,PROP_024,2BD,['Doorman'],1127,4594
PROP_024_U050,PROP_024,1BD,"['Laundry', 'View', 'Doorman', 'Gym']",720,3590
PROP_024_U051,PROP_024,1BD,"['View', 'Laundry', 'Doorman', 'Gym']",733,2852
PROP_024_U052,PROP_024,2BD,"['Gym', 'View', 'Doorman', 'Laundry']",914,5677
PROP_024_U053,PROP_024,2BD,"['Gym', 'Laundry']",981,4229
PROP_024_U054,PROP_024,3BD,[],1451,3258
PROP_024_U055,PROP_024,1BD,"['Gym', 'Laundry', 'Doorman', 'View']",701,5610
PROP_024_U056,PROP_024,2BD,"['Gym', 'View']",1041,4568
PROP_024_U057,PROP_024,1BD,['Laundry'],686,4753
PROP_024_U058,PROP_024,1BD,"['Laundry', 'View']",733,4177
PROP_024_U059,PROP_024,Studio,"['Laundry', 'Doorman', 'Gym', 'View']",518,3284
PROP_024_U060,PROP_024,1BD,[],744,882
PROP_024_U061,PROP_024,1BD,"['Doorman', 'Gym', 'Laundry', 'View']",783,1251
PROP_024_U062,PROP_024,1BD,"['Doorman', 'Laundry']",749,3895
PROP_024_U063,PROP_024,2BD,"['Gym', 'Laundry', 'View', 'Doorman']",1007,6137
PROP_024_U064,PROP_024,Studio,"['Laundry', 'Gym', 'Doorman', 'View']",494,3254
PROP_024_U065,PROP_024,1BD,"['Doorman', 'Laundry', 'Gym', 'View']",787,6590
PROP_024_U066,PROP_024,1BD,['Gym'],824,5351
PROP_024_U067,PROP_024,2BD,[],1089,3951
PROP_024_U068,PROP_024,Studio,"['Gym', 'View', 'Doorman', 'Laundry']",535,3163
PROP_024_U069,PROP_024,2BD,"['Laundry', 'View']",1051,3631
PROP_024_U070,PROP_024,3BD,"['Doorman', 'Laundry', 'Gym']",1435,8212
PROP_024_U071,PROP_024,1BD,"['Laundry', 'Gym', 'View']",863,5934
PROP_024_U072,PROP_024,3BD,[],1462,6140
PROP_025_U000,PROP_025,2BD,"['Doorman', 'Laundry', 'Gym', 'View']",995,1338
PROP_025_U001,PROP_025,Studio,['Laundry'],493,1465
PROP_025_U002,PROP_025,1BD,"['View', 'Doorman']",779,3561
PROP_025_U003,PROP_025,1BD,[],790,1623
PROP_025_U004,PROP_025,1BD,"['View', 'Doorman']",692,4495
PROP_025_U005,PROP_025,Studio,"['Gym', 'Doorman']",430,1515
PROP_025_U006,PROP_025,1BD,"['Laundry', 'Gym']",798,2971
PROP_025_U007,PROP_025,1BD,"['Doorman', 'View', 'Gym', 'Laundry']",681,2846
PROP_025_U008,PROP_025,2BD,['Laundry'],915,2816
PROP_025_U009,PROP_025,1BD,['Doorman'],680,2740
PROP_025_U010,PROP_025,1BD,['View'],687,3777
PROP_025_U011,PROP_025,2BD,[],968,5281
PROP_025_U012,PROP_025,1BD,"['View', 'Laundry', 'Doorman']",756,3019
PROP_025_U013,PROP_025,Studio,"['View', 'Doorman', 'Laundry']",502,1976
PROP_025_U014,PROP_025,2BD,"['Gym', 'Doorman', 'View']",1011,576
PROP_025_U015,PROP_025,2BD,['Doorman'],977,2189
PROP_025_U016,PROP_025,1BD,"['View', 'Laundry']",703,2231
PROP_025_U017,PROP_025,Studio,['Doorman'],530,2075
PROP_025_U018,PROP_025,1BD,"['Laundry', 'Doorman']",735,3267
PROP_025_U019,PROP_025,1BD,[],674,3407
PROP_026_U000,PROP_026,2BD,['Laundry'],968,5321
PROP_026_U001,PROP_026,2BD,"['Laundry', 'View']",1041,4438
PROP_026_U002,PROP_026,Studio,"['View', 'Gym']",463,3766
PROP_026_U003,PROP_026,Studio,['Doorman'],489,2573
PROP_026_U004,PROP_026,1BD,['Gym'],774,5225
PROP_026_U005,PROP_026,3BD,[],1437,847
PROP_026_U006,PROP_026,2BD,"['Gym', 'Doorman', 'Laundry']",1052,3383
PROP_026_U007,PROP_026,3BD,"['Gym', 'Laundry', 'Doorman']",1419,691
PROP_026_U008,PROP_026,1BD,"['Gym', 'Doorman']",649,3285
PROP_026_U009,PROP_026,1BD,"['View', 'Laundry', 'Gym']",654,5040
PROP_026_U010,PROP_026,2BD,['Gym'],1055,5295
PROP_026_U011,PROP_026,1BD,"['View', 'Gym', 'Laundry']",808,5857
PROP_026_U012,PROP_026,1BD,['Laundry'],743,500
PROP_026_U013,PROP_026,2BD,[],998,2840
PROP_026_U014,PROP_026,1BD,"['Laundry', 'View', 'Gym', 'Doorman']",755,2962
PROP_026_U015,PROP_026,Studio,['Doorman'],516,3271
PROP_026_U016,PROP_026,2BD,"['Gym', 'View', 'Laundry', 'Doorman']",972,2523
PROP_026_U017,PROP_026,3BD,"['Laundry', 'View', 'Gym', 'Doorman']",1459,5925
PROP_026_U018,PROP_026,Studio,"['View', 'Gym', 'Doorman', 'Laundry']",485,3653
PROP_026_U019,PROP_026,1BD,"['View', 'Gym', 'Doorman']",757,3767
PROP_026_U020,PROP_026,1BD,"['Laundry', 'Gym', 'Doorman']",787,4596
PROP_026_U021,PROP_026,1BD,"['Gym', 'View', 'Laundry', 'Doorman']",733,4193
PROP_026_U022,PROP_026,Studio,[],420,4316
PROP_026_U023,PROP_026,1BD,[],675,3070
PROP_026_U024,PROP_026,Studio,"['View', 'Doorman']",449,1936
PROP_026_U025,PROP_026,1BD,[],734,4059
PROP_026_U026,PROP_026,2BD,"['Gym', 'View', 'Laundry', 'Doorman']",1025,6185
PROP_026_U027,PROP_026,1BD,"['View', 'Gym', 'Doorman']",757,3458
PROP_026_U028,PROP_026,1BD,['Doorman'],744,2372
PROP_026_U029,PROP_026,3BD,"['Gym', 'View', 'Laundry']",1485,6262
PROP_026_U030,PROP_026,Studio,"['Doorman', 'View', 'Laundry']",542,3730
PROP_026_U031,PROP_026,3BD,"['Doorman', 'View']",1534,4020
PROP_026_U032,PROP_026,3BD,['Doorman'],1442,3294
PROP_026_U033,PROP_026,1BD,"['Laundry', 'View']",817,3777
PROP_026_U034,PROP_026,2BD,"['Doorman', 'Laundry', 'View']",991,2261
PROP_026_U035,PROP_026,1BD,"['View', 'Laundry', 'Gym']",783,3822
PROP_026_U036,PROP_026,2BD,"['Doorman', 'View']",1094,4953
PROP_026_U037,PROP_026,3BD,[],1423,6145
PROP_026_U038,PROP_026,1BD,"['Gym', 'Doorman']",748,5584
PROP_026_U039,PROP_026,Studio,"['View', 'Laundry', 'Doorman']",489,4620
PROP_026_U040,PROP_026,1BD,"['Doorman', 'Laundry', 'View']",704,3710
PROP_026_U041,PROP_026,1BD,"['Doorman', 'Laundry', 'View']",679,3006
PROP_026_U042,PROP_026,Studio,"['Gym', 'View', 'Laundry', 'Doorman']",606,2367
PROP_026_U043,PROP_026,1BD,"['View', 'Laundry', 'Gym', 'Doorman']",768,2228
PROP_026_U044,PROP_026,Studio,['Doorman'],521,3111
PROP_027_U000,PROP_027,1BD,"['Gym', 'Laundry']",762,4286
PROP_027_U001,PROP_027,2BD,"['View', 'Doorman']",963,6125
PROP_027_U002,PROP_027,2BD,"['Doorman', 'Gym', 'Laundry', 'View']",981,4259
PROP_027_U003,PROP_027,1BD,"['View', 'Laundry', 'Doorman', 'Gym']",766,4516
PROP_027_U004,PROP_027,Studio,"['Laundry', 'Doorman']",606,2927
PROP_027_U005,PROP_027,2BD,"['Laundry', 'Doorman', 'Gym', 'View']",984,3902
PROP_027_U006,PROP_027,Studio,['Gym'],522,3890
PROP_027_U007,PROP_027,1BD,"['Doorman', 'View', 'Gym']",780,3312
PROP_027_U008,PROP_027,Studio,['Gym'],556,3310
PROP_027_U009,PROP_027,Studio,['Laundry'],512,3098
PROP_027_U010,PROP_027,2BD,"['Laundry', 'View']",954,5801
PROP_027_U011,PROP_027,1BD,"['Gym', 'Doorman', 'Laundry']",726,4580
PROP_027_U012,PROP_027,2BD,"['Laundry', 'Gym', 'Doorman', 'View']",1014,2630
PROP_027_U013,PROP_027,2BD,"['Doorman', 'View']",1054,2958
PROP_027_U014,PROP_027,1BD,[],673,3082
PROP_027_U015,PROP_027,1BD,"['View', 'Gym']",737,3872
PROP_027_U016,PROP_027,2BD,[],947,1849
PROP_027_U017,PROP_027,1BD,[],705,3044
PROP_027_U018,PROP_027,2BD,"['Laundry', 'View', 'Doorman']",962,3226
PROP_027_U019,PROP_027,2BD,[],1012,5875
PROP_027_U020,PROP_027,2BD,"['Laundry', 'Gym']",1055,5889
PROP_027_U021,PROP_027,3BD,"['View', 'Gym', 'Laundry']",1263,2998
PROP_027_U022,PROP_027,Studio,[],496,2625
PROP_027_U023,PROP_027,2BD,"['Gym', 'Laundry']",981,2998
PROP_027_U024,PROP_027,2BD,"['Doorman', 'Laundry', 'View']",1060,7648
PROP_027_U025,PROP_027,1BD,"['Gym', 'Doorman', 'Laundry', 'View']",693,3653
PROP_027_U026,PROP_027,1BD,"['Laundry', 'View', 'Gym']",763,2995
PROP_027_U027,PROP_027,2BD,"['Doorman', 'Laundry']",929,2555
PROP_027_U028,PROP_027,Studio,"['Gym', 'Laundry', 'Doorman']",508,2871
PROP_027_U029,PROP_027,Studio,['View'],455,2858
PROP_027_U030,PROP_027,1BD,"['View', 'Laundry', 'Doorman']",756,3685
PROP_027_U031,PROP_027,1BD,"['View', 'Laundry', 'Gym']",732,1467
PROP_027_U032,PROP_027,1BD,"['Laundry', 'Gym', 'View', 'Doorman']",828,5105
PROP_027_U033,PROP_027,1BD,[],790,2794
PROP_027_U034,PROP_027,1BD,"['Doorman', 'Gym', 'Laundry']",820,6495
PROP_027_U035,PROP_027,1BD,"['View', 'Laundry']",707,1513
PROP_027_U036,PROP_027,1BD,"['Doorman', 'View', 'Laundry', 'Gym']",786,3644
PROP_027_U037,PROP_027,2BD,"['Gym', 'Doorman', 'View', 'Laundry']",983,2197
PROP_027_U038,PROP_027,Studio,"['Laundry', 'Doorman']",543,4307
PROP_027_U039,PROP_027,1BD,[],821,3652
PROP_027_U040,PROP_027,Studio,['Doorman'],497,2758
PROP_027_U041,PROP_027,3BD,"['Doorman', 'Laundry', 'View', 'Gym']",1308,500
PROP_027_U042,PROP_027,3BD,"['Laundry', 'Doorman', 'View', 'Gym']",1345,1582
PROP_027_U043,PROP_027,1BD,[],716,3311
PROP_027_U044,PROP_027,1BD,[],752,4494
PROP_027_U045,PROP_027,Studio,"['View', 'Laundry', 'Doorman', 'Gym']",531,1943
PROP_027_U046,PROP_027,3BD,"['View', 'Laundry']",1482,1726
PROP_027_U047,PROP_027,Studio,"['View', 'Laundry', 'Doorman']",526,3256
PROP_027_U048,PROP_027,Studio,[],485,2987
PROP_027_U049,PROP_027,Studio,"['Laundry', 'View', 'Gym']",501,2535
PROP_027_U050,PROP_027,Studio,"['Doorman', 'Laundry', 'Gym']",499,2605
PROP_027_U051,PROP_027,2BD,['View'],1005,4596
PROP_027_U052,PROP_027,2BD,[],1068,3065
PROP_027_U053,PROP_027,2BD,"['Doorman', 'Laundry', 'View', 'Gym']",1002,5825
PROP_027_U054,PROP_027,2BD,"['View', 'Gym']",975,3865
PROP_027_U055,PROP_027,Studio,"['Gym', 'View', 'Doorman']",496,3152
PROP_027_U056,PROP_027,1BD,['Laundry'],805,3688
PROP_027_U057,PROP_027,1BD,"['Doorman', 'View', 'Gym', 'Laundry']",739,3600
PROP_027_U058,PROP_027,1BD,"['View', 'Laundry']",718,4294
PROP_027_U059,PROP_027,2BD,[],1009,2710
PROP_027_U060,PROP_027,1BD,"['Laundry', 'Gym', 'Doorman']",815,2494
PROP_027_U061,PROP_027,2BD,"['Laundry', 'View', 'Gym', 'Doorman']",1004,2841
PROP_027_U062,PROP_027,2BD,"['Gym', 'Doorman', 'Laundry', 'View']",1013,3526
PROP_027_U063,PROP_027,Studio,[],595,2623
PROP_027_U064,PROP_027,1BD,['Laundry'],627,3960
PROP_027_U065,PROP_027,1BD,"['Laundry', 'Doorman', 'View']",710,6277
PROP_027_U066,PROP_027,3BD,['Doorman'],1339,1161
PROP_027_U067,PROP_027,3BD,"['Laundry', 'Gym']",1383,500
PROP_027_U068,PROP_027,Studio,['Gym'],445,2010
PROP_027_U069,PROP_027,1BD,"['Doorman', 'Laundry']",701,4840
PROP_027_U070,PROP_027,Studio,"['Laundry', 'View']",521,2622
PROP_027_U071,PROP_027,1BD,[],691,2706
PROP_027_U072,PROP_027,3BD,"['Laundry', 'Gym']",1422,6450
PROP_028_U000,PROP_028,Studio,"['Laundry', 'Doorman', 'View', 'Gym']",520,5503
PROP_028_U001,PROP_028,2BD,[],1013,3765
PROP_028_U002,PROP_028,1BD,"['Laundry', 'Gym', 'Doorman', 'View']",772,4400
PROP_028_U003,PROP_028,1BD,"['Laundry', 'View', 'Gym', 'Doorman']",771,5988
PROP_028_U004,PROP_028,1BD,"['Doorman', 'View']",761,4716
PROP_028_U005,PROP_028,1BD,"['Gym', 'Laundry', 'Doorman', 'View']",829,7477
PROP_028_U006,PROP_028,1BD,"['View', 'Laundry', 'Gym', 'Doorman']",838,553
PROP_028_U007,PROP_028,Studio,"['Gym', 'Laundry']",496,5240
PROP_028_U008,PROP_028,2BD,['Laundry'],928,7995
PROP_028_U009,PROP_028,2BD,"['Gym', 'Doorman', 'Laundry']",986,5850
PROP_028_U010,PROP_028,Studio,"['Doorman', 'Laundry', 'View', 'Gym']",547,3421
PROP_028_U011,PROP_028,1BD,"['View', 'Doorman', 'Gym', 'Laundry']",756,6616
PROP_028_U012,PROP_028,1BD,['Gym'],697,4468
PROP_028_U013,PROP_028,3BD,"['View', 'Gym', 'Doorman', 'Laundry']",1346,16346
PROP_028_U014,PROP_028,Studio,['Laundry'],489,5486
PROP_028_U015,PROP_028,Studio,[],485,4398
PROP_028_U016,PROP_028,1BD,['Gym'],693,3176
PROP_028_U017,PROP_028,Studio,[],478,4517
PROP_028_U018,PROP_028,1BD,"['View', 'Doorman', 'Gym']",759,4947
PROP_028_U019,PROP_028,1BD,['Laundry'],729,5451
PROP_028_U020,PROP_028,1BD,"['Gym', 'Laundry']",720,8084
PROP_028_U021,PROP_028,2BD,['Gym'],1012,3859
PROP_028_U022,PROP_028,3BD,['Doorman'],1453,500
PROP_028_U023,PROP_028,1BD,['Laundry'],806,7210
PROP_028_U024,PROP_028,2BD,"['Laundry', 'View']",1007,5758
PROP_028_U025,PROP_028,1BD,['Doorman'],773,5748
PROP_028_U026,PROP_028,Studio,"['View', 'Doorman', 'Gym']",628,3806
PROP_028_U027,PROP_028,3BD,['Doorman'],1345,7473
PROP_028_U028,PROP_028,2BD,"['Doorman', 'View', 'Laundry', 'Gym']",1017,6091
PROP_028_U029,PROP_028,2BD,[],957,4898
PROP_028_U030,PROP_028,1BD,[],747,7204
PROP_028_U031,PROP_028,Studio,['View'],434,4779
PROP_028_U032,PROP_028,Studio,"['Gym', 'Laundry']",541,5450
PROP_028_U033,PROP_028,Studio,"['Laundry', 'View', 'Gym', 'Doorman']",584,5733
PROP_028_U034,PROP_028,1BD,['Laundry'],805,4304
PROP_028_U035,PROP_028,1BD,"['Doorman', 'Gym']",717,5430
PROP_028_U036,PROP_028,1BD,"['Laundry', 'View', 'Gym']",777,8974
PROP_028_U037,PROP_028,2BD,"['View', 'Gym', 'Laundry']",1041,4602
PROP_028_U038,PROP_028,1BD,"['Laundry', 'View']",749,892
PROP_028_U039,PROP_028,2BD,"['Doorman', 'View', 'Gym']",994,952
PROP_029_U000,PROP_029,1BD,"['View', 'Doorman', 'Gym']",715,4500
PROP_029_U001,PROP_029,3BD,[],1411,5463
PROP_029_U002,PROP_029,Studio,[],581,4284
PROP_029_U003,PROP_029,2BD,"['Doorman', 'View', 'Laundry', 'Gym']",975,754
PROP_029_U004,PROP_029,2BD,[],1032,1375
PROP_029_U005,PROP_029,2BD,['Gym'],1036,3386
PROP_029_U006,PROP_029,1BD,"['Laundry', 'Doorman']",758,3459
PROP_029_U007,PROP_029,1BD,"['Gym', 'Doorman', 'Laundry']",777,5724
PROP_029_U008,PROP_029,3BD,"['Laundry', 'Doorman', 'View', 'Gym']",1382,500
PROP_029_U009,PROP_029,Studio,"['Doorman', 'Gym', 'View', 'Laundry']",513,1927
PROP_029_U010,PROP_029,3BD,"['View', 'Gym']",1405,500
PROP_029_U011,PROP_029,Studio,"['View', 'Laundry', 'Doorman', 'Gym']",532,1871
PROP_029_U012,PROP_029,1BD,"['Laundry', 'Doorman']",690,5146
PROP_029_U013,PROP_029,1BD,['Gym'],793,3569
PROP_029_U014,PROP_029,1BD,"['Laundry', 'View']",746,1977
PROP_029_U015,PROP_029,1BD,['Laundry'],738,2167
PROP_029_U016,PROP_029,1BD,"['View', 'Gym', 'Laundry']",780,3100
PROP_029_U017,PROP_029,1BD,"['Doorman', 'Laundry', 'Gym', 'View']",817,6199
PROP_029_U018,PROP_029,1BD,"['Doorman', 'View', 'Gym']",768,4065
PROP_029_U019,PROP_029,2BD,['View'],1059,2833
PROP_029_U020,PROP_029,2BD,"['Doorman', 'Gym', 'Laundry', 'View']",999,5125
PROP_029_U021,PROP_029,Studio,"['View', 'Doorman']",483,3306
PROP_029_U022,PROP_029,Studio,['Gym'],494,4277
PROP_029_U023,PROP_029,1BD,['Gym'],704,4592
PROP_029_U024,PROP_029,2BD,['Doorman'],995,4675
PROP_029_U025,PROP_029,Studio,"['View', 'Laundry', 'Doorman']",509,3871
PROP_029_U026,PROP_029,2BD,['View'],1026,3487
PROP_029_U027,PROP_029,1BD,"['Laundry', 'Gym', 'Doorman', 'View']",796,3625
PROP_029_U028,PROP_029,2BD,"['Gym', 'Laundry', 'View', 'Doorman']",931,6063
PROP_029_U029,PROP_029,2BD,"['Doorman', 'Gym']",969,5027
PROP_029_U030,PROP_029,2BD,"['Doorman', 'Gym', 'View', 'Laundry']",930,3985
PROP_029_U031,PROP_029,Studio,[],559,2475
PROP_029_U032,PROP_029,Studio,"['View', 'Gym', 'Doorman']",467,4051
PROP_029_U033,PROP_029,2BD,['Laundry'],999,6663
PROP_029_U034,PROP_029,2BD,['Doorman'],1029,4450
PROP_029_U035,PROP_029,2BD,"['View', 'Laundry', 'Doorman', 'Gym']",1119,4468
PROP_029_U036,PROP_029,3BD,"['View', 'Laundry', 'Gym', 'Doorman']",1338,8581
PROP_029_U037,PROP_029,2BD,['Doorman'],963,2872
PROP_029_U038,PROP_029,Studio,"['View', 'Laundry', 'Gym', 'Doorman']",438,2872
PROP_029_U039,PROP_029,2BD,"['Laundry', 'Doorman', 'View', 'Gym']",1067,1279
PROP_029_U040,PROP_029,3BD,"['Doorman', 'Laundry']",1400,3842
PROP_029_U041,PROP_029,3BD,['Doorman'],1404,2266
PROP_029_U042,PROP_029,Studio,[],401,3378
PROP_029_U043,PROP_029,2BD,"['Laundry', 'Gym', 'View']",952,1493
PROP_029_U044,PROP_029,2BD,['View'],880,5237
PROP_029_U045,PROP_029,1BD,"['Laundry', 'View']",815,3414
PROP_029_U046,PROP_029,3BD,"['Laundry', 'Gym', 'Doorman', 'View']",1420,6811
PROP_029_U047,PROP_029,Studio,[],532,3437
PROP_029_U048,PROP_029,1BD,[],765,993
PROP_029_U049,PROP_029,1BD,"['Gym', 'Laundry', 'View', 'Doorman']",711,4169
PROP_029_U050,PROP_029,2BD,"['Doorman', 'Laundry']",1098,8660
PROP_029_U051,PROP_029,Studio,"['Gym', 'Laundry']",441,2860
PROP_029_U052,PROP_029,2BD,"['Laundry', 'Doorman', 'View']",965,2964
PROP_029_U053,PROP_029,2BD,['Gym'],1043,3057
PROP_029_U054,PROP_029,2BD,"['Doorman', 'Gym', 'Laundry', 'View']",1000,1834
PROP_029_U055,PROP_029,1BD,['View'],737,4434
PROP_029_U056,PROP_029,2BD,"['Gym', 'Doorman']",1032,3427
PROP_029_U057,PROP_029,1BD,['Doorman'],794,5109
PROP_029_U058,PROP_029,1BD,"['Laundry', 'Gym', 'View', 'Doorman']",777,5206
PROP_029_U059,PROP_029,1BD,"['View', 'Laundry', 'Doorman', 'Gym']",640,3337
PROP_029_U060,PROP_029,1BD,[],737,3972
PROP_029_U061,PROP_029,Studio,"['Doorman', 'Gym', 'Laundry', 'View']",504,2471
PROP_029_U062,PROP_029,Studio,"['Doorman', 'Laundry', 'View']",427,2606
PROP_029_U063,PROP_029,1BD,[],725,7487
PROP_029_U064,PROP_029,Studio,"['Doorman', 'Gym', 'View']",434,3356
PROP_029_U065,PROP_029,1BD,"['Doorman', 'Laundry', 'Gym']",763,3505
PROP_029_U066,PROP_029,1BD,"['Gym', 'Laundry']",736,4005
PROP_029_U067,PROP_029,Studio,[],494,3393
PROP_029_U068,PROP_029,2BD,[],935,597
PROP_029_U069,PROP_029,1BD,['Gym'],821,2759
PROP_029_U070,PROP_029,1BD,"['Doorman', 'Gym', 'View']",817,3965
PROP_029_U071,PROP_029,2BD,['Doorman'],954,3867
PROP_029_U072,PROP_029,1BD,[],678,3454
PROP_029_U073,PROP_029,1BD,"['View', 'Doorman']",769,3625
PROP_029_U074,PROP_029,3BD,[],1450,3858
PROP_029_U075,PROP_029,1BD,"['Doorman', 'View', 'Gym', 'Laundry']",707,6002
PROP_029_U076,PROP_029,1BD,[],720,6537
PROP_029_U077,PROP_029,1BD,[],774,4604
PROP_029_U078,PROP_029,2BD,"['Laundry', 'Doorman', 'Gym']",1007,2758
PROP_029_U079,PROP_029,2BD,['Gym'],949,7681
PROP_029_U080,PROP_029,Studio,"['Doorman', 'View', 'Laundry', 'Gym']",474,3114
PROP_029_U081,PROP_029,Studio,"['Doorman', 'View', 'Gym']",473,2427
PROP_029_U082,PROP_029,2BD,[],996,6306
PROP_029_U083,PROP_029,1BD,"['Laundry', 'Gym']",710,500
PROP_029_U084,PROP_029,Studio,[],503,3227
PROP_029_U085,PROP_029,2BD,['Gym'],1005,3933
PROP_029_U086,PROP_029,Studio,['Gym'],462,2418
PROP_029_U087,PROP_029,2BD,"['Laundry', 'View']",958,3951
PROP_029_U088,PROP_029,Studio,"['View', 'Doorman', 'Gym']",476,3591
PROP_029_U089,PROP_029,2BD,['Doorman'],1026,5109
PROP_029_U090,PROP_029,3BD,"['Doorman', 'Gym', 'Laundry']",1405,4834
PROP_029_U091,PROP_029,1BD,"['Gym', 'Laundry', 'Doorman', 'View']",726,3777
PROP_029_U092,PROP_029,1BD,"['View', 'Laundry', 'Gym', 'Doorman']",756,2555
PROP_029_U093,PROP_029,1BD,"['Doorman', 'View', 'Laundry']",715,5593
PROP_029_U094,PROP_029,1BD,"['Gym', 'Laundry', 'View', 'Doorman']",605,5114
PROP_029_U095,PROP_029,2BD,['Doorman'],999,3331
PROP_029_U096,PROP_029,Studio,"['Laundry', 'Gym']",456,3097
PROP_029_U097,PROP_029,Studio,"['View', 'Doorman', 'Gym']",527,4099
PROP_029_U098,PROP_029,Studio,[],642,4148
PROP_029_U099,PROP_029,3BD,"['Laundry', 'View']",1372,5782
